tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max,sampler_errors
grid,cells_1000_g8000,duet,,,,condition,1,1,True,5.4,False,True,0-15,1789318153.8446116,duet,read,0.013,0.016,237.97265625,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,1,True,5.4,False,True,0-15,1789318153.8446116,duet,fit_test,0.059,0.062,237.97265625,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,1,True,5.4,False,True,0-15,1789318153.8446116,duet,write,0.079,0.078,235.01171875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,1,True,5.4,False,True,0-15,1789318153.8446116,duet,TOTAL_PROCESS,1.5851211547851562,1.53125,237.97265625,,246.41796875,199.38671875,187.78125,50.19140625,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,1,True,5.4,False,True,0-15,1789318153.8446116,ALL,TOTAL_RUN,1.5851211547851562,1.53125,237.97265625,,246.41796875,199.38671875,187.78125,50.19140625,0.0,,,10.6,10.6,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,export,read,0.014,0.016,231.625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,export,export,0.056,0.328,231.625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,export,TOTAL_PROCESS,1.2613484859466553,1.46875,231.625,,231.62890625,188.7421875,179.30859375,52.31640625,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,read,0.81,0.79,842.4765625,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,singlecellassay,0.05,0.06,783.390625,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,zlm,22.87,22.7,1279.21875,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,lrtest,20.23,20.13,1309.5625,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,assemble,0.46,0.45,1074.328125,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,write,0.03,0.03,1074.421875,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,R,TOTAL_PROCESS,50.33915114402771,49.953125,1309.5625,,1294.94140625,1334.48828125,723.24609375,586.31640625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,1,True,6.6,False,True,0-15,1789318157.4365685,ALL,TOTAL_RUN,51.600499629974365,51.421875,1309.5625,,1294.94140625,1334.48828125,179.30859375,586.31640625,0.0,,,12.3,12.525,
grid,cells_1000_g8000,duet,,,,condition,1,2,False,6.3,False,True,0-15,1789318211.0458517,duet,read,0.013,0.016,246.078125,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,2,False,6.3,False,True,0-15,1789318211.0458517,duet,fit_test,0.059,0.047,246.078125,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,2,False,6.3,False,True,0-15,1789318211.0458517,duet,write,0.08,0.094,235.0078125,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,2,False,6.3,False,True,0-15,1789318211.0458517,duet,TOTAL_PROCESS,1.667330980300903,1.46875,246.078125,,246.1953125,199.23828125,188.69921875,57.37890625,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,2,False,6.3,False,True,0-15,1789318211.0458517,ALL,TOTAL_RUN,1.667330980300903,1.46875,246.078125,,246.1953125,199.23828125,188.69921875,57.37890625,0.0,,,14.3,14.3,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,export,read,0.013,0.016,208.3515625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,export,export,0.056,0.25,208.3515625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,export,TOTAL_PROCESS,1.2338855266571045,1.375,208.3515625,,230.6015625,188.0390625,162.2265625,46.125,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,read,0.79,0.8,842.02734375,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,singlecellassay,0.06,0.05,783.0625,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,zlm,22.68,22.67,1275.34765625,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,lrtest,19.91,19.83,1306.796875,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,assemble,0.45,0.45,1074.1953125,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,write,0.03,0.03,1074.3125,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,R,TOTAL_PROCESS,49.71869969367981,49.59375,1306.796875,,1292.171875,1331.66796875,722.5390625,584.2578125,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,2,False,6.3,False,True,0-15,1789318214.7286785,ALL,TOTAL_RUN,50.952585220336914,50.96875,1306.796875,,1292.171875,1331.66796875,162.2265625,584.2578125,0.0,,,7.0,16.075,
grid,cells_1000_g8000,duet,,,,condition,1,3,False,5.1,False,True,0-15,1789318267.6891809,duet,read,0.014,0.016,240.32421875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,3,False,5.1,False,True,0-15,1789318267.6891809,duet,fit_test,0.059,0.047,240.32421875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,3,False,5.1,False,True,0-15,1789318267.6891809,duet,write,0.078,0.078,235.6796875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,3,False,5.1,False,True,0-15,1789318267.6891809,duet,TOTAL_PROCESS,1.528125286102295,1.453125,240.32421875,,246.32421875,199.48828125,202.44140625,37.8828125,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,3,False,5.1,False,True,0-15,1789318267.6891809,ALL,TOTAL_RUN,1.528125286102295,1.453125,240.32421875,,246.32421875,199.48828125,202.44140625,37.8828125,0.0,,,11.2,11.2,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,export,read,0.013,0.016,229.61328125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,export,export,0.055,0.312,229.61328125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,export,TOTAL_PROCESS,1.219571590423584,1.421875,229.61328125,,231.0625,188.3125,175.62109375,53.9921875,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,read,0.81,0.8,790.82421875,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,singlecellassay,0.05,0.05,794.421875,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,zlm,22.57,22.51,1279.15625,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,lrtest,19.83,19.86,1307.70703125,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,assemble,0.45,0.45,1075.08984375,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,write,0.05,0.04,1075.1796875,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,R,TOTAL_PROCESS,49.64642834663391,49.609375,1307.70703125,,1293.078125,1332.4296875,722.58203125,585.125,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,3,False,5.2,False,True,0-15,1789318271.221217,ALL,TOTAL_RUN,50.865999937057495,51.03125,1307.70703125,,1293.078125,1332.4296875,175.62109375,585.125,0.0,,,10.0,13.425,
grid,cells_1000_g8000,duet,,,,condition,1,4,False,5.3,False,True,0-15,1789318324.0953972,duet,read,0.014,0.016,237.99609375,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,4,False,5.3,False,True,0-15,1789318324.0953972,duet,fit_test,0.058,0.062,237.99609375,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,4,False,5.3,False,True,0-15,1789318324.0953972,duet,write,0.078,0.078,235.0390625,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,4,False,5.3,False,True,0-15,1789318324.0953972,duet,TOTAL_PROCESS,1.522707223892212,1.484375,237.99609375,,246.31640625,199.70703125,187.9296875,50.06640625,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,4,False,5.3,False,True,0-15,1789318324.0953972,ALL,TOTAL_RUN,1.522707223892212,1.484375,237.99609375,,246.31640625,199.70703125,187.9296875,50.06640625,0.0,,,9.7,9.7,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,export,read,0.013,0.016,220.5078125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,export,export,0.055,0.484,220.5078125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,export,TOTAL_PROCESS,1.2363669872283936,1.59375,220.5078125,,231.76953125,188.98046875,178.08203125,42.42578125,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,read,0.8,0.8,842.66796875,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,singlecellassay,0.05,0.06,783.56640625,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,zlm,22.64,22.64,1273.84375,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,lrtest,19.9,19.84,1299.59765625,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,assemble,0.46,0.47,1237.05859375,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,write,0.03,0.04,1074.69921875,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,R,TOTAL_PROCESS,49.730812311172485,49.578125,1299.59765625,,1285.22265625,1324.578125,722.87890625,576.71875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,4,False,5.4,False,True,0-15,1789318327.6225843,ALL,TOTAL_RUN,50.96717929840088,51.171875,1299.59765625,,1285.22265625,1324.578125,178.08203125,576.71875,0.0,,,12.6,12.6,
grid,cells_1000_g8000,duet,,,,condition,1,5,False,9.4,False,True,0-15,1789318380.597857,duet,read,0.014,0.016,237.66015625,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,5,False,9.4,False,True,0-15,1789318380.597857,duet,fit_test,0.059,0.062,239.140625,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,5,False,9.4,False,True,0-15,1789318380.597857,duet,write,0.08,0.078,236.17578125,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,5,False,9.4,False,True,0-15,1789318380.597857,duet,TOTAL_PROCESS,1.5212159156799316,1.46875,239.140625,,246.890625,199.9296875,206.33984375,32.80078125,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,5,False,9.4,False,True,0-15,1789318380.597857,ALL,TOTAL_RUN,1.5212159156799316,1.46875,239.140625,,246.890625,199.9296875,206.33984375,32.80078125,0.0,,,9.8,9.8,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,export,read,0.014,0.0,224.78515625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,export,export,0.055,0.406,224.78515625,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,export,TOTAL_PROCESS,1.2260527610778809,1.59375,224.78515625,,231.89453125,189.2734375,161.74609375,63.0390625,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,read,0.81,0.8,842.7734375,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,singlecellassay,0.06,0.07,783.38671875,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,zlm,22.91,22.69,1277.53515625,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,lrtest,20.14,20.14,1298.2265625,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,assemble,0.45,0.45,1205.95703125,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,write,0.03,0.04,1074.48828125,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,R,TOTAL_PROCESS,50.23809218406677,49.890625,1298.2265625,,1284.421875,1323.77734375,723.72265625,574.50390625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,5,False,4.9,False,True,0-15,1789318384.1240375,ALL,TOTAL_RUN,51.46414494514465,51.484375,1298.2265625,,1284.421875,1323.77734375,161.74609375,574.50390625,0.0,,,9.6,12.475,
grid,cells_1000_g8000,duet,,,,condition,1,6,False,3.6,False,True,0-15,1789318437.5976808,duet,read,0.013,0.016,246.3046875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,6,False,3.6,False,True,0-15,1789318437.5976808,duet,fit_test,0.059,0.047,246.3046875,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,6,False,3.6,False,True,0-15,1789318437.5976808,duet,write,0.079,0.078,234.98828125,,,,,,,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,6,False,3.6,False,True,0-15,1789318437.5976808,duet,TOTAL_PROCESS,1.5253057479858398,1.4375,246.3046875,,246.3046875,199.3828125,187.80078125,58.50390625,0.0,,,,,
grid,cells_1000_g8000,duet,,,,condition,1,6,False,3.6,False,True,0-15,1789318437.5976808,ALL,TOTAL_RUN,1.5253057479858398,1.4375,246.3046875,,246.3046875,199.3828125,187.80078125,58.50390625,0.0,,,8.3,8.3,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,export,read,0.013,0.016,230.78125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,export,export,0.055,0.422,230.78125,,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,export,TOTAL_PROCESS,1.2236087322235107,1.53125,230.78125,,231.66015625,188.84375,166.98046875,63.80078125,0.0,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,read,0.81,0.81,842.1015625,559.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,singlecellassay,0.06,0.06,783.0546875,605.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,zlm,22.44,22.47,1275.9921875,1045.7,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,lrtest,19.73,19.78,1291.765625,1044.5,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,assemble,0.47,0.49,1230.9453125,949.4,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,write,0.04,0.05,1074.86328125,572.3,,,,,,,,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,R,TOTAL_PROCESS,49.29948687553406,49.328125,1291.765625,,1277.14453125,1316.7421875,723.3515625,568.4140625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_1000_g8000,mast,dense,True,bayesglm,condition,1,6,False,6.2,False,True,0-15,1789318441.127542,ALL,TOTAL_RUN,50.52309560775757,50.859375,1291.765625,,1277.14453125,1316.7421875,166.98046875,568.4140625,0.0,,,10.6,10.96875,
grid,cells_2500_g8000,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789318493.6593356,duet,read,0.021,0.016,280.82421875,,,,,,,,,,,
grid,cells_2500_g8000,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789318493.6593356,duet,fit_test,0.098,0.094,287.05078125,,,,,,,,,,,
grid,cells_2500_g8000,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789318493.6593356,duet,write,0.08,0.078,242.375,,,,,,,,,,,
grid,cells_2500_g8000,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789318493.6593356,duet,TOTAL_PROCESS,1.550785779953003,1.515625,287.05078125,,312.4765625,265.72265625,187.83984375,99.2109375,0.0,,,,,
grid,cells_2500_g8000,duet,,,,condition,1,1,True,5.5,False,True,0-15,1789318493.6593356,ALL,TOTAL_RUN,1.550785779953003,1.515625,287.05078125,,312.4765625,265.72265625,187.83984375,99.2109375,0.0,,,8.3,8.3,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,export,read,0.021,0.016,300.890625,,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,export,export,0.128,1.031,303.734375,,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,export,TOTAL_PROCESS,1.291107416152954,2.109375,303.734375,,303.73828125,260.91796875,181.2265625,122.5078125,0.0,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,read,1.83,1.81,905.703125,685.2,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,singlecellassay,0.05,0.05,908.3828125,731.1,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,zlm,45.49,45.51,1775.5625,1645.5,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,lrtest,42.19,41.95,1799.73046875,1640.8,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,assemble,0.43,0.46,1384.9453125,1075.3,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,write,0.03,0.03,1192.453125,698.3,,,,,,,,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,R,TOTAL_PROCESS,95.90051889419556,95.71875,1799.73046875,,1793.40625,1834.03515625,723.01171875,1076.71875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_2500_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789318497.2151618,ALL,TOTAL_RUN,97.19162631034852,97.828125,1799.73046875,,1793.40625,1834.03515625,181.2265625,1076.71875,0.0,,,7.4,12.7,
grid,cells_2500_g8000,duet,,,,condition,1,2,False,4.5,False,True,0-15,1789318596.4236224,duet,read,0.021,0.016,281.171875,,,,,,,,,,,
